160,Apple Offering Free AirPods as a Part of 2021 Back to School Promotion Apple has launched its Back to School promotion in the United States and Canada where it is offering a pair of free AirPods with selected Macs and iPads The promotional offer is for students who can get the AirPods and up to 20 off on AppleCare depending o  Apple has launched its Back to School promotion in the United States and Canada where it is offering a pair of free AirPods with selected Macs and iPads The promotional offer is for students who can 918 chars ,,free,neutral
161,The Teamsters Announce Coordinated Nationwide Project to Unionize Amazon In an official resolution obtained by Motherboard one of the country s most powerful unions has declared an unprecedented effort to unionize Amazon  On the Clock is Motherboard s reporting on the organized labor movement gig work automation and the future of work r nThe International Brotherhood of Teamsters one of the country s largest and mo 10593 chars ,,work powerful,positive
162,Biden has chosen the daughter of a Holocaust survivor to be US ambassador to Germany Amy Gutmann who is currently the University of Pennsylvania s president is the daughter of a Holocaust survivor who fled Nazi Germany in 1934  President Joe Biden announced on Friday that he was nominating Amy Gutmann to serve as US ambassador to Germany r nGutmann who is the president of the University of Pennsylvania is also the daughter 1590 chars ,,survivor,neutral
163,What Gaming Does to Your Brain and How You Might Benefit Here are some ways to think about addiction improved neurological function and your overall relationship with video games on a better more intuitive level  Fortnites ability to keep gamers playingnot addicted but certainly glued to the screen for extended periodsis well documented In 2018 a year after the games official release a 9 year old girl in 5226 chars ,addicted,improved intuitive better well,positive
164,Sask research lab says its COVID 19 vaccine shows positive results in Phase 1 trial Yahoo News Canada Clinical trials for the Vaccine and Infectious Disease Organization s COVAC 2 vaccine are yielding some positive results according to the University of  Clinical trials for VIDO s COVID 19 vaccine began in Halifax in February with testing to determine its safety to humans and antibody responses David Stobbe VIDO InterVac University of Saskatchewan 3307 chars ,,positive,positive
165,Definitive evidence how auroras are formed Tech Explorist Physicists at the University of Iowa reports definitive evidence how auroras are formed suggesting they are produced by powerful electromagnetic waves during geomagnetic storms  An aurora is a natural phenomenon is characterized by a display of a natural colored green red yellow or white light in the sky Sometimes it is also known as polar light that appears most ofte 3184 chars ,,powerful,negative
166,A 26 Billion Plan to Save the Houston Area From Rising Seas Lawmakers are poised to decide the fate of a massive project to protect the Texas coast from surging seawater  This story originally appeared on Undarkand is part of theClimate Deskcollaboration r nWhen Hurricane Ike made landfall in 2008 Bill Merrell took shelter on the second floor of a historic brick build 3414 chars ,,poised protect,positive
167,Toronto aims to set single day vaccination record at Scotiabank Arena clinic CTV Toronto  ol li Toronto aims to set single day vaccination record at Scotiabank Arena clinic CTV Toronto r n li li Toronto vaccine day CityNews r n li li Today s coronavirus news Springsteen brings proof of life on Broadway 287 new cases in Ontario massive vac  TORONTO r nScotiabank Arena is welcoming crowds today but not for any sort of sporting event r nThe City of Toronto and Toronto Vaccine Day have partnered together to host a one day mass vaccinatio 1343 chars ,,,negative
168,Toronto aims to set single day COVID 19 vaccination record at Scotiabank Arena clinic CP24 Toronto s Breaking News  ol li Toronto aims to set single day COVID 19 vaccination record at Scotiabank Arena clinic CP24 Toronto s Breaking News r n li li Toronto vaccine day CityNews r n li li Today s coronavirus news Massive vaccine drive at Scotiabank Arena in Toronto aims t  Scotiabank Arena is welcoming crowds today but not for any sort of sporting event r nThe City of Toronto and Toronto Vaccine Day have partnered together to host a one day mass vaccination clinic dubb 1502 chars ,,,neutral
169,Toronto house from popular 2002 movie hits the market for 2 million CTV Toronto  ol li Toronto house from popular 2002 movie hits the market for 2 million CTV Toronto r n li li Toronto house from popular movie hits the market for 2 million CTV Toronto r n li li The Toronto house featured in My Big Fat Greek Wedding is for sale blog  TORONTO r nA Toronto house made famous from a popular movie has hit the market for 2 million r nThe home located at 73 Glenwood Crescent appeared in the 2002 romantic comedy My Big Fat Greek Wed 743 chars ,,romantic popular famous,positive
170,Statue of Egerton Ryerson pulled down in downtown Toronto Global News  ol li Statue of Egerton Ryerson pulled down in downtown Toronto Global News r n li li Statue of Egerton Ryerson toppled at university after rally for residential school victims Toronto Star r n li li Egerton Ryerson statue brought down by protesters Toro  A statue of Egerton Ryerson at Ryerson University has been pulled down according to several images posted online Sunday r nA video posted on social media Sunday shows the statue which has long been 1722 chars ,,,positive
171,Toronto sets national record with 11000 vaccinations in one day city says CTV Toronto  ol li Toronto sets national record with 11000 vaccinations in one day city says CTV Toronto r n li li Toronto attempts to smash one day vaccination record CityNews r n li li Today s coronavirus news Scotiabank Arena mega clinic sets one day vaccination  TORONTO r nToronto achieved a significant milestone in its vaccine campaign after 25 000 doses were administered at the Scotiabank Arena clinic Sunday possibly setting a world record in shots give 4043 chars ,smash,significant,positive
172,Weekend brings lower COVID 19 counts across much of Canada Canada News Castanet net  ol li Weekend brings lower COVID 19 counts across much of Canada Canada News Castanet net r n li li Weekend brings lower COVID 19 counts across much of Canada CFJC Today Kamloops r n li li The latest news on COVID 19 developments in Canada Vancouver Is  A summery weekend across much of Canada is bringing even better news as many parts of the country are reporting their smallest number of new COVID 19 infections in months r nOntario and Quebec are lea 1002 chars ,infections,better,neutral
173,VIEW Canada loses 68000 jobs in May unemployment rate rises to 8 2 Reuters Canada lost 68 000 jobs in May and the unemployment rate rose to 8 2 as lockdowns imposed to curb a harsh third wave of COVID 19 continued to weigh on the economy Statistics Canada data showed on Friday  Canada lost 68 000 jobs in May and the unemployment rate rose to 8 2 as lockdowns imposed to curb a harsh third wave of COVID 19 continued to weigh on the economy Statistics Canada data showed on 2692 chars ,harsh lost loses,,negative
174,UPDATE 1 Canada posts trade surplus as chip shortage slashes imports Reuters com Canada unexpectedly posted a trade surplus of C 594 million 492 13 million in April as a shortage of chips slashed imports and exports of motor vehicles and parts Statistics Canada data indicated on Tuesday   Adds quotes from economists Statscan commentary r nOTTAWA June 8 Reuters Canada unexpectedly posted a trade surplus of C 594 million 492 13 million in April as a shortage of chips slashed i 1900 chars ,unexpectedly shortage,,negative
